chip_Id	Standard_Deviation	Probe	ds_id	Multi_Mapping	Sample_Type	Expression_Value	Sample_ID	LineGraphGroup	Day
5645810003_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.96975552405	152_CD14	NULL	NULL
5645810003_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.65361669649	129_CD14	NULL	NULL
5645810003_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.84817886813	164_CD14	NULL	NULL
5645810003_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.43478751462	141_CD14	NULL	NULL
5645810003_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.14651796785	176_CD14	NULL	NULL
5645810003_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.32808823627	153_CD14	NULL	NULL
5645810003_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.064155391	188_CD14	NULL	NULL
5645810003_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.90258471303	165_CD14	NULL	NULL
5645810003_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.73984575472	105_CD14	NULL	NULL
5645810003_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.19242554819	177_CD14	NULL	NULL
5645810003_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.63905563211	117_CD14	NULL	NULL
5645810003_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.31978037364	189_CD14	NULL	NULL
5645810031_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.38602159706	193_CD14	NULL	NULL
5645810031_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.55639116919	265_CD14	NULL	NULL
5645810031_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.96709710067	205_CD14	NULL	NULL
5645810031_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.06941312587	277_CD14	NULL	NULL
5645810031_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.22020350003	217_CD14	NULL	NULL
5645810031_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.73705304484	194_CD14	NULL	NULL
5645810031_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.20378282838	229_CD14	NULL	NULL
5645810031_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.35428436451	206_CD14	NULL	NULL
5645810031_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.32267614644	241_CD14	NULL	NULL
5645810031_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.89399018363	218_CD14	NULL	NULL
5645810031_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.74238221558	253_CD14	NULL	NULL
5645810031_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.18985004166	230_CD14	NULL	NULL
5645810032_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.11746703246	242_CD14	NULL	NULL
5645810032_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.17345836964	219_CD14	NULL	NULL
5645810032_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.21942769256	254_CD14	NULL	NULL
5645810032_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.36074879114	231_CD14	NULL	NULL
5645810032_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.59236921026	266_CD14	NULL	NULL
5645810032_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.5745628216	243_CD14	NULL	NULL
5645810032_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.9073523008	278_CD14	NULL	NULL
5645810032_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.25187178555	255_CD14	NULL	NULL
5645810032_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.79945296556	195_CD14	NULL	NULL
5645810032_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.3342459557	267_CD14	NULL	NULL
5645810032_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.19000562543	207_CD14	NULL	NULL
5645810032_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.0999625906	279_CD14	NULL	NULL
5645810035_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.89776740225	196_CD14	NULL	NULL
5645810035_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.16540316606	268_CD14	NULL	NULL
5645810035_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.67477621192	208_CD14	NULL	NULL
5645810035_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.44509962519	280_CD14	NULL	NULL
5645810035_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.85428071135	220_CD14	NULL	NULL
5645810035_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.82021803429	197_CD14	NULL	NULL
5645810035_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.2917631616	232_CD14	NULL	NULL
5645810035_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.13236894619	209_CD14	NULL	NULL
5645810035_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.0926533412	244_CD14	NULL	NULL
5645810035_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.95574506931	221_CD14	NULL	NULL
5645810035_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.31070506554	256_CD14	NULL	NULL
5645810035_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.93470437893	233_CD14	NULL	NULL
5645810046_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.73570431535	245_CD14	NULL	NULL
5645810046_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.59584277895	222_CD14	NULL	NULL
5645810046_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.12892232125	257_CD14	NULL	NULL
5645810046_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.2934920203	234_CD14	NULL	NULL
5645810046_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.3851154301	269_CD14	NULL	NULL
5645810046_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.34486256894	246_CD14	NULL	NULL
5645810046_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.63548804641	281_CD14	NULL	NULL
5645810046_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.61497649269	258_CD14	NULL	NULL
5645810046_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.64565976573	198_CD14	NULL	NULL
5645810046_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.58610072825	270_CD14	NULL	NULL
5645810046_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.90073134413	210_CD14	NULL	NULL
5645810046_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.15989852136	282_CD14	NULL	NULL
5645810051_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.31045280698	1_CD14	NULL	NULL
5645810051_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.69468326558	73_CD14	NULL	NULL
5645810051_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.47417092077	13_CD14	NULL	NULL
5645810051_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.77553401615	85_CD14	NULL	NULL
5645810051_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.41963496903	25_CD14	NULL	NULL
5645810051_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.2946253006	2_CD14	NULL	NULL
5645810051_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.22049403747	37_CD14	NULL	NULL
5645810051_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.7004470458	14_CD14	NULL	NULL
5645810051_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.86059659463	49_CD14	NULL	NULL
5645810051_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.00733853444	26_CD14	NULL	NULL
5645810051_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.81383742711	61_CD14	NULL	NULL
5645810051_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.73351988825	38_CD14	NULL	NULL
5645810059_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.11293793038	50_CD14	NULL	NULL
5645810059_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.28616632013	27_CD14	NULL	NULL
5645810059_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.13655506336	62_CD14	NULL	NULL
5645810059_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.26564511049	39_CD14	NULL	NULL
5645810059_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.52122906762	74_CD14	NULL	NULL
5645810059_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.04468383049	51_CD14	NULL	NULL
5645810059_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.27518181722	86_CD14	NULL	NULL
5645810059_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.46087937014	63_CD14	NULL	NULL
5645810059_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	11.659884474	3_CD14	NULL	NULL
5645810059_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.02497001976	75_CD14	NULL	NULL
5645810059_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.00677426934	15_CD14	NULL	NULL
5645810059_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.02389563791	87_CD14	NULL	NULL
5655508004_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.322926606	4_CD14	NULL	NULL
5655508004_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.63295347222	76_CD14	NULL	NULL
5655508004_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.16090934548	16_CD14	NULL	NULL
5655508004_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.85312400781	28_CD14	NULL	NULL
5655508004_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.08038478125	5_CD14	NULL	NULL
5655508004_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.3044159885	40_CD14	NULL	NULL
5655508004_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.80661732637	17_CD14	NULL	NULL
5655508004_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.66703744665	52_CD14	NULL	NULL
5655508004_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.07156561656	29_CD14	NULL	NULL
5655508004_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.26049833551	64_CD14	NULL	NULL
5655508004_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.64540312414	41_CD14	NULL	NULL
5655508009_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.34661869894	53_CD14	NULL	NULL
5655508009_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.0431614677	30_CD14	NULL	NULL
5655508009_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.11483923037	65_CD14	NULL	NULL
5655508009_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.9926116448	42_CD14	NULL	NULL
5655508009_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.99983284251	77_CD14	NULL	NULL
5655508009_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.07084251872	54_CD14	NULL	NULL
5655508009_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.04408890848	89_CD14	NULL	NULL
5655508009_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.71998478292	66_CD14	NULL	NULL
5655508009_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.42515018692	6_CD14	NULL	NULL
5655508009_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.15357789826	78_CD14	NULL	NULL
5655508009_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.57068519736	18_CD14	NULL	NULL
5655508009_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.56494860764	90_CD14	NULL	NULL
5655508016_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.8929764839	7_CD14	NULL	NULL
5655508016_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.01429489975	79_CD14	NULL	NULL
5655508016_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.90990906925	19_CD14	NULL	NULL
5655508016_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.73506392742	91_CD14	NULL	NULL
5655508016_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.3499924038	31_CD14	NULL	NULL
5655508016_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.06736197601	8_CD14	NULL	NULL
5655508016_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.96794564545	43_CD14	NULL	NULL
5655508016_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.34359766397	20_CD14	NULL	NULL
5655508016_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.03984285037	55_CD14	NULL	NULL
5655508016_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.94025415851	32_CD14	NULL	NULL
5655508016_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	5.96535423741	67_CD14	NULL	NULL
5655508016_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.1969288612	44_CD14	NULL	NULL
5655508017_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.32708022909	56_CD14	NULL	NULL
5655508017_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.19775847434	33_CD14	NULL	NULL
5655508017_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.01907368901	68_CD14	NULL	NULL
5655508017_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.97428132538	45_CD14	NULL	NULL
5655508017_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.68085921179	80_CD14	NULL	NULL
5655508017_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.01503969306	57_CD14	NULL	NULL
5655508017_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.3949332873	92_CD14	NULL	NULL
5655508017_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.60824368166	69_CD14	NULL	NULL
5655508017_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.53892841681	9_CD14	NULL	NULL
5655508017_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.04056833911	81_CD14	NULL	NULL
5655508017_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.6985352262	21_CD14	NULL	NULL
5655508017_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.54476499568	93_CD14	NULL	NULL
5655508047_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.9979928081	10_CD14	NULL	NULL
5655508047_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.82377849508	82_CD14	NULL	NULL
5655508047_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.44050390033	22_CD14	NULL	NULL
5655508047_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.22273754612	94_CD14	NULL	NULL
5655508047_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.07725233524	34_CD14	NULL	NULL
5655508047_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.5647027617	11_CD14	NULL	NULL
5655508047_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.61444698697	46_CD14	NULL	NULL
5655508047_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.93592627512	23_CD14	NULL	NULL
5655508047_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.30794908987	58_CD14	NULL	NULL
5655508047_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.75860083657	35_CD14	NULL	NULL
5655508047_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.11261319427	70_CD14	NULL	NULL
5655508047_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.42186234504	47_CD14	NULL	NULL
5655508048_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.47722479534	59_CD14	NULL	NULL
5655508048_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.32333686633	36_CD14	NULL	NULL
5655508048_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.94887874748	71_CD14	NULL	NULL
5655508048_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.51183336569	48_CD14	NULL	NULL
5655508048_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.94610692466	83_CD14	NULL	NULL
5655508048_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.17673867124	60_CD14	NULL	NULL
5655508048_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.04310141892	95_CD14	NULL	NULL
5655508048_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.80865673076	72_CD14	NULL	NULL
5655508048_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.16038707278	12_CD14	NULL	NULL
5655508048_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	11.2679930579	84_CD14	NULL	NULL
5655508048_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.78691528289	24_CD14	NULL	NULL
5655508048_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.51821820392	96_CD14	NULL	NULL
5655508053_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.06007522506	106_CD14	NULL	NULL
5655508053_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.32955591644	178_CD14	NULL	NULL
5655508053_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.56353983309	118_CD14	NULL	NULL
5655508053_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.21036591697	190_CD14	NULL	NULL
5655508053_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.26916097412	130_CD14	NULL	NULL
5655508053_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.9681490376	107_CD14	NULL	NULL
5655508053_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.05229744626	142_CD14	NULL	NULL
5655508053_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.68276872205	119_CD14	NULL	NULL
5655508053_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.88020046044	154_CD14	NULL	NULL
5655508053_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	6.72323106863	131_CD14	NULL	NULL
5655508053_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.52679616668	166_CD14	NULL	NULL
5655508053_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.47238831085	143_CD14	NULL	NULL
5655508054_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.25392971174	155_CD14	NULL	NULL
5655508054_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.1333938726	132_CD14	NULL	NULL
5655508054_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.5814943755	167_CD14	NULL	NULL
5655508054_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.75480636253	144_CD14	NULL	NULL
5655508054_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.41350062046	179_CD14	NULL	NULL
5655508054_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.57205619813	156_CD14	NULL	NULL
5655508054_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.51968626285	168_CD14	NULL	NULL
5655508054_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.04967905777	108_CD14	NULL	NULL
5655508054_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.66396352702	180_CD14	NULL	NULL
5655508054_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.6500568096	120_CD14	NULL	NULL
5655508054_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.398830685	192_CD14	NULL	NULL
5666194004_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	12.7183618979	199_CD14	NULL	NULL
5666194004_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.89571134884	271_CD14	NULL	NULL
5666194004_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.53232785897	211_CD14	NULL	NULL
5666194004_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.60900360117	283_CD14	NULL	NULL
5666194004_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.75405323664	223_CD14	NULL	NULL
5666194004_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.44773928641	202_CD14	NULL	NULL
5666194004_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.22959784447	235_CD14	NULL	NULL
5666194004_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.20805010143	214_CD14	NULL	NULL
5666194004_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.14753236905	247_CD14	NULL	NULL
5666194004_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.13655506336	226_CD14	NULL	NULL
5666194004_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.48512435189	259_CD14	NULL	NULL
5666194004_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.32607979185	238_CD14	NULL	NULL
5666194006_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.82781945526	250_CD14	NULL	NULL
5666194006_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.35280132357	227_CD14	NULL	NULL
5666194006_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.2335081964	262_CD14	NULL	NULL
5666194006_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.64338014396	239_CD14	NULL	NULL
5666194006_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.78482501863	274_CD14	NULL	NULL
5666194006_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.32028156237	251_CD14	NULL	NULL
5666194006_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.8864498538	286_CD14	NULL	NULL
5666194006_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.3273267054	263_CD14	NULL	NULL
5666194006_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.1668010453	203_CD14	NULL	NULL
5666194006_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.41298669564	275_CD14	NULL	NULL
5666194006_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.89474038953	215_CD14	NULL	NULL
5666194006_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.40893993263	287_CD14	NULL	NULL
5666194007_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.63965879911	204_CD14	NULL	NULL
5666194007_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.61152306877	276_CD14	NULL	NULL
5666194007_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.32053928533	216_CD14	NULL	NULL
5666194007_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.3706992123	288_CD14	NULL	NULL
5666194007_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.34951421755	228_CD14	NULL	NULL
5666194007_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.84699712978	200_CD14	NULL	NULL
5666194007_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.70354389206	240_CD14	NULL	NULL
5666194007_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.4227027132	212_CD14	NULL	NULL
5666194007_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.57256681297	252_CD14	NULL	NULL
5666194007_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.74211919731	224_CD14	NULL	NULL
5666194007_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.9610632891	264_CD14	NULL	NULL
5666194007_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.13043397722	236_CD14	NULL	NULL
5666194008_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.19242554819	248_CD14	NULL	NULL
5666194008_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.21433729997	225_CD14	NULL	NULL
5666194008_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.3757265203	260_CD14	NULL	NULL
5666194008_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.56875535706	237_CD14	NULL	NULL
5666194008_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.7949242539	272_CD14	NULL	NULL
5666194008_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.38264572642	249_CD14	NULL	NULL
5666194008_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.83569291944	284_CD14	NULL	NULL
5666194008_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.26429474292	261_CD14	NULL	NULL
5666194008_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.350608917	201_CD14	NULL	NULL
5666194008_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.63465881951	273_CD14	NULL	NULL
5666194008_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.42081692124	213_CD14	NULL	NULL
5666194008_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.74745912548	285_CD14	NULL	NULL
5666194022_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.45870334226	97_CD14	NULL	NULL
5666194022_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.91529654029	169_CD14	NULL	NULL
5666194022_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.20252626666	109_CD14	NULL	NULL
5666194022_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.5069231822	181_CD14	NULL	NULL
5666194022_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.41118752724	121_CD14	NULL	NULL
5666194022_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.51793465224	98_CD14	NULL	NULL
5666194022_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.45637843762	133_CD14	NULL	NULL
5666194022_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.90152463257	110_CD14	NULL	NULL
5666194022_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.36259902347	145_CD14	NULL	NULL
5666194022_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.60912035754	122_CD14	NULL	NULL
5666194022_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.35730112366	157_CD14	NULL	NULL
5666194022_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.47213671058	134_CD14	NULL	NULL
5666194024_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.40199874263	146_CD14	NULL	NULL
5666194024_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.04211952135	123_CD14	NULL	NULL
5666194024_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.03093724131	158_CD14	NULL	NULL
5666194024_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.10762556068	135_CD14	NULL	NULL
5666194024_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.81954587157	170_CD14	NULL	NULL
5666194024_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.68527573255	147_CD14	NULL	NULL
5666194024_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.61226690374	182_CD14	NULL	NULL
5666194024_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.45521330137	159_CD14	NULL	NULL
5666194024_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.29145105375	99_CD14	NULL	NULL
5666194024_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.33084932682	171_CD14	NULL	NULL
5666194024_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.39269012614	111_CD14	NULL	NULL
5666194024_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.97939985561	183_CD14	NULL	NULL
5666194025_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.77002125544	100_CD14	NULL	NULL
5666194025_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.48614861997	172_CD14	NULL	NULL
5666194025_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.5837434444	112_CD14	NULL	NULL
